HCA USF Trinity	0	0	0	MEDITECH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA USF Northside	0	0	0	MEDITECH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA USF Oak Hill	0	0	0	MEDITECH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA Westside-Northwest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lakeland Regional	No	0	All at Medical Center and nearby	EPIC	10 days of orientation	NO_VISAS	FALSE	Yes	Large hospital	0	8	Dedicated admitting service	Standard	2 weeks at a time rather than 4 weeks	Attendings cover	Yes on PGY-2 and PD approval	7 AM and 7 PM sharp	Daily noon and Thu half day	Standard	4 weeks w plenty of golden weekends	Yes, only for residents (no attendings)	300 per month and huge cafeteria	Interviewed at 9 other Florida programs, this place really went big for benefits to residents.	0
Larkin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Larkin Palm Springs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manatee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mayo Jacksonville	no	4+1	0	EPIC	0	0	0	No	0	2 seniors, 2 interns	7	0	0	0	Back up system	allowed but discouraged	interns can leave on short/no call days and senior has to stay till sign out	noon conference everyday	10 months	4 weeks	Opening in 2024	$900 food credit, 20% discount in the cafeteria and free lunch at noon conference	0	0
Memorial Healthcare	No	4+1	0	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mount Sinai Florida	No	4+1	1	EPIC	0	0	0	0	0	1 senior, 2 interns	10	Admit on call q3	0	Yes	0	0	On non-call days you leave around 4PM	Morning and noon conference everyday	1mo intern year, 2-3months after	3 weeks	0	Only breakfast on post-call days	0	0
NCH Healthcare	0	0	0	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orlando Health	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Palmetto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UCF HCA Gainesville	no	4+1 but now moving to a 6+2	0	MEDITECH	0	J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UCF HCA Greater Orlando	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UCF HCA Ocala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UCF HCA Pensacola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Florida	0	X+Y intern year, Traditional for PGY2-3 [10/30: According to interview, going back to full tradition all three years]	Shands hospital, VA (right across the street)	0	epic, CPRS at VA	0	0	0	0	0	10	early, middle, late call until 7pm, golden days. q4 late call. Golden days can sign out to the bridge officer as early as 3 pm if work is done	q3 admissions	yes (usually 2 weeks)	0	Y	Nope. Usually sign out to the bridge officer who cross covers patients until 7 pm when the night team arrives	morning report, noon conference (protected time), grand rounds	4-6 weeks electives	3-4 weeks (2 week block, 1 week block) and 4 days off either during an elective, Chritmas, or New Years	Yes	500 dollars meal stipend per 6 months and free good food at noon conference everyday except Thursdays	Can easily know when your Golden Weekends are even if traditional schedule for upper levels	0
U Florida Pensacola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Florida Jacksonville	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Miami Holy Cross	0	4+2	Holy Cross Hospital and clinic sites	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4 weeks	Yes, discounted fee	0	0	$60,485
U Miami Jackson	No	4+2+2	3 - Jackson, UMH, VA (all same campus, walkable)	EPIC	Orientation mid-end June, start 1 week prior to July 1st	J1	TRUE	Minimal (mostly MICU at JMH)	0	0	8-10	Long(630pm/7pm) / short (3pm/4pm)	7-7	Yes	Y	No	Senior staying till sign out. Lots of seniors are nice and will let you sign-out early if work is done (in intern year).	Academic Half-day 11-1pm 1x day per week. Morning Report 11-12pm 1x day per week.	0	4 weeks paid vacay + 5 d around holidays + 1 week between PGY1/2	yes	1400+ tax free stipend for jackson, 800+ stipend for UM cafeterias	Jackson is all the inefficiency of the VA on steroids, either learn to speak spanish or learn to love interpreters < overhyping the efficiency of the VA, but definitely a burdened county/ safety net hospital setting with inc work of dispo/social work on the residents. <-- Yea Jackson is difficult as its a county hospital, but things still get done. True on the Spanish part, but there is lots of interpreters and still some English speaking patients. When at UM or VA, most patients speak English so its not a problem. Definitely need to use interpreters a decent amount of the time though in general.	0
U South Florida	0	4 + 2 + 2	3	EPIC	0	0	0	Some	0	0	10	Short/drip til noon, LongQ5d to 6p	0	yes	0	0	0	0	0	3w + 1w Xmas/NY holiday + 1w conference	yes	0	0	0
Wellington Regional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Augusta U/U Georgia	no	interns 4+2, upper levels 12+2.	St. Mary's Hospital	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AdventHealth Redmond	no	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archbold Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atrium Navicent Mercer U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eisenhower Army Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emory	on MICU rotations	4+1 - this is different from other 4+1, where the 1 is a protected outpatient week (golden weekend) and the four is not always inpatient like other programs (so you have vacation here and golden weekends). Becomes 4+4 in PGY2/3 for primary care	4 (Grady, Emory Main Campus, Emory Midtown, VA)	EPIC	0	0	FALSE	None on academic teams	yes	0	7. 9 at VA	Grady = drip, Midtown/UH long/short	?	yes, except those listed in 24h call	0	Y	1 person stays until sign out (~630) at Grady.	M-F noon conference with food ~3 days a week	~7	3 weeks + 7 days off for Christmas/New Year's, +4 1/2 days for "wellness"	Small one	0	0	0
Hamilton	no	4+1	Hamilton	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA Mercer Memorial Health U Med Ctr	0	0	Memorial	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med College of Georgia	No	4+2	0	CERNER	Mid June	J1	0	NP/PA as aid on MICU, Hem/onc, Nephro but dont cover resident's patient, just help with any overflow	0	wards: 1 Resident 2-3 Interns (4 academical teams at AU and 3 at VA), ICU:3-4 residents 3-4 interns (at AU) 1 resident 2 interns (VA), CCU: 2 Residents 2-3 Interns	8-10	q4 long call for the team with crosscover team.	7a-7p	yes	0	yes, since 2nd year, no license needed, 60-100 USD/hr in house	only call team stays until 7 pm, other teams leave at 3pm and 12pm (weekend). Call team crosscovers	5/week, morning and noon conferences. US teaching, Sim lab, Yale curriculum and QI.	>5 months	4 weeks as intern. 6 weeks as resident	yes 20 dollar a month	300 USD year but also food on conferences >50%. free breakfast, lunch and dinner at VA	Hospitalist like rotation with one week off and one week on, that is where upper levels get the extra 2 weeks. during those 2 weeks MKSAP questions that can be done from any part of the world.	0
Morehouse	yes, va in intern year	4+1	Grady, VA	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Northeast Georgia Med Ctr (NGMC)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Northside Gwinnett	No	3+1	Northside, Atl Va	CERNER	0	0	0	0	0	0	8-10	0	0	0	0	0	0	0	0	0	0	0	0	0
Piedmont Athens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Piedmont Macon	0	traditional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
South Georgia Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Francis Emory	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wellstar Atlanta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WellStar Kennestone	0	4+1	Kennestone hospital	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wellstar Spalding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaiser Hawaii	No	Traditional, though with full continuity day every other week without need to attend your primary rotation	Kaiser Moanalua / Mapunapuna mainly	EPIC	0	0	0	0	0	0	0	Admit Tues/Thurs/Sun on primary Wards rotation	6-6/7	0	0	0	0	0	0	0	0	0	0	0
Tripler Army Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Hawaii	q4 at Kuakini for uppers	4+2	Queens, Kuakini are main sites; some rotations at VA, Straub	EPIC	0	0	0	0	0	0	0	q4 at Kuakini, short/long call at Queens	0	Yes	Jeopardy	0	0	Tuesday afternoons, with catered meal	0	0	0	0	0	0
U Hawaii Primary Care NEW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA Eastern Idaho Regional Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Washington Boise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advocate Christ	0	Traditional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advocate Lutheran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advocate Masonic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension St. Francis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension St. Joseph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carle	No	4+4	CFH and VA and ambulatory clinics	EPIC	0	0	0	usually on inpatient nonteaching teams, will be on ICU team and help cover pts	0	0	0	0	7a-5p with some calls until 7p	Yes	0	0	inpt 1-2 people on call until 7p sign out, otherwise everyone until 5p	0	0	4 weeks - can take two weeks at a time	Yes	Unlimited!!!	0	0
CMS/RFUMS McHenry	No	Traditional	0	EPIC	0	J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMS/RFUMS North Chicago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cook County	0	6+2	Cook County Hospital	CERNER	0	J1_H1B	0	0	0	0	10 (median 6-8 pt/intern)	0	0	no	0	Y	0	0	0	4w vacation (can split 2+2w)	No	$200 meal allowance each 2 weeks	0	0
Franciscan Health Olympia Fields	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Insight Chicago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Loyola	0	4+1	Main hospital, VA, and Clinic building all in the same campus	EPIC	0	J1	0	0	0	0	10	Drip system (alternating admissions between 3 teams), protected (no admissions after signout 5p-5p) Q4 days; help with late admissions by swing shift so teams consistently get out at 5p	6a-6p; ?6-8 weeks of ICU intern year	Yes, 2 week blocks, get Friday night off (covered by ROC), interns do ?4 weeks total	0	0	some wards can sign out early to co-intern, weekend shifts are split between interns for long 6a-5p vs. short 6a-12pm	morning reports 3 times per week, noon conferences, 1/2 day Friday school during Y(+1) week	?6 weeks consult electives PGY1 year ; elective time increases each year - 6 months service PGY2, 4 months service PGY3	4 weeks + get 1 week at end of intern year (have to take one vacation block that is 2 weeks or longer, then rest in 1 or 2 week blocks)	Yes	Stipend provided for on-call / night shifts	1.) wards 6am-5pm, interviewer said residents reach duty hrs more than other chicago programs 2.) definitely a program you work hard at, but great comraderie with other residents and come out as some of the best clinically trained residents in chicago (current PGY3, have friends at other chicago programs that don't feel their training was at strong)	0
Loyola MacNeal	0	4+2	Main hospital , Loyala	EPIC	0	J1	0	none	0	0	10, usuually 6-8 patents	0	0	0	0	0	0	0	0	0	0	0	0	0
Mercyhealth Rockford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mount Sinai Chicago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Northwestern	No	Traditional (changing to 4+1+1 for interns in 2024, then back to traditional schedule for senior years)	NMH, Jesse Brown VA	EPIC	~June 20	0	FALSE	You won't work directly with them (i.e, be on the same team with them). For example, 5 MICU teams, 1 team is just midlevels which helps with making sure call days aren't banannas.	Amazing, social workers/pharmacists helpful with discharge planning on all services. On oncology services, they come in super clutch	0	depends on service, but usually 8 patients, but later in the year will be single intern a lot and will need to carry the list when your senior is off. Trust me, not as bad as it sounds and truly prepares you for senioring.	Short call/long call	7-5, Call 7-7	yes	0	Y	1 person and its the senior on the team on most days except when they're off, then it's the intern	Daily: Morning report 730-830 & Noon Conference. 5 intern academic half days and intern report when on outpatient clinic electives	Hard to quantify this because not a ton is done during intern year, but many blocks pgy2 and pgy3. Better way to think about it is inpatient time. As an intern, you're required to do 4m general wards, 1m ccu, 1m micu, 1.5m oncology, 1m hepatology, 2wk general cardiology, and ~5 weeks of night float. Rest is elective and clinic time where you might also have assigned coverage. For the remaining two years together, you have to senior 4-5m general wards, 1m CCU, 1m MICU, 3m of inpatient subspecialty wards (pick between hepatology (2wks inpt/consults), cardiology (2wks inpt/consults), oncology, & VA ICU), and at minimum 1wk of ccu nights and 2 wk of MICU nights. Remaining time is spent on electives, nightfloat, or research, which means you end up having way more free time, your last 2 years	3 weeks (15 days) + 10 sick days as intern. 4 weeks as a senior, You get to pick two weeks and the other 1-2 are decided for you. One holiday is guaranteed off between christmas/thanksgiving and you work the other regardless of if you're on elective or clinic	No, but hospital is downtown and most residents live in apartment buildings with gyms so this hasn't been an issue	$250 quarterly to use at in hospital restuarants plus free food at noon conference and morning report. No cafeteria in the immediate hospital, instead has multiple chain restaurants on their 2nd floor (burrito beach, cafe petito starbucks, panera, pizza studio, greek kitchen, saigon sisters, subway, protein bar). Next door buildings to the main hospital with tall boy taco, ramen san, M burger, lyfe kitchen, and sweet mandy b's. The OBGYN and pediatric hospitals close by have cafeterias though with dunkins and potbelly	Great program, supportive PD, and super chill residents who place emphasis on wellness. Great place for Cards/Heme Onc/PCC, not the best for GI if you're not ready to gun and fight for pubs/posters since so many residents want GI and the faculty aren't always the nicest.	0
Riverside Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rush	No	New 4+2 <-- Was told in the Q&A that it would be X+Y+Z next year in 2wk increments, can anyone confirm?	Rush 95%+ Cook County	EPIC	0	J1_H1B	0	None, there are midlevels in the hospital but mostly on surgical services	Very helpful and attentive social workers/case mgrs. Pharmacy is helpful but a bit looking over your shoulder, overall they are eager to help. Nursing generally very competent and helpful	0	16 per medicine team, felt like I usually did not cap as an intern and typically had 6-7 patients post call	long call, short call	7:00-4:00p (normal), 7:00-8:00p (q4 call), leave by 11-12 on weekends if not on call <<i didnt write down what the residents said during social but it was definitely more hours than whats listed here	t	0	Y, PGY2 on	Generally the whole team stays till 4. Sometimes seniors will let interns cut out early on slow days	4-5x per week noon conference usually with food, supspecialty grand rounds/conferences when on electives are usually pretty informative. Resident participation is encouraged	5 months as an intern, 6-6.5 as a 2nd year, and 7-8 months as a pgy3. 2 full months of clinic only. ID and Renal are the busy consult rotations, otherwise elective are laid back/teaching focused.	4 weeks	Yes, "heavily subsidized"	$1000 flex bonus div in 4 paychecks, lunch 3-4x per week from medicine dept	0	0
Southern Illinois U	0	New 4+3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Swedish Covenant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Chicago	ICU (only as a senior) << eliminated 28 hr call on wards and CCU	4+2	1 - but it's a huge hospital	EPIC	6/15	J1_H1B	0	0	0	0	0	Short call/long call	0	Yes	0	Y	Intern can leave early on non-call days	0	0	4 (20days)	0	Lunch daily at conferences + generous with $ loads onto card for call	0	0
U Chicago NorthShore	Yes. ICU only as a senior (24 hours) and total of 4-5 shifts over the course of 2 years.	Clinic weeks every 4-8 weeks.	Mostly at Evanston hospital. Some rotations at Glenbrook hospital	EPIC	0	0	0	Midlevels in 1 MICU to help with work. Otherwise, mostly on surgical services.	Very good pharmacy and social work support	0	9	Call - admit until 4. Leave at 4.   Pager - admit until 4. Leave at 7.   Pick-up - only overnight admits.   Post - No admits.	Intern -- 7-4 intermixed with 7-7  Senior days -- Mostly 7-7. About one day of 7-4 weekly.   *Worth noting -- Very heavy ICU schedule - 6 months over the 3 years which is the max per ACGME	Yes. 7a-7p. 2 weeks each year. Also have a "twilight" shift that works 4- (midnight -2) depending on when cap is met.	0	Y - PGY3	Typically yes.	0	0	4	No	Meal cards - amount depending on your time anticipated in the hospital.	0	0
U Illinois Chicago (UIC)	0	4+2 (really 2+2+2) for upper levels, 2 or 4 week blocks for interns	UIH and VA	EPIC	0	0	0	NPs in ICU	0	0	10	Drip/bolus	0	yes	0	Y as PGY3	Yes, interns sign out their own patients	morning reports (2x/week) and noon conference QD	0	4 weeks, 2 wellness days	Yes, on medical campus	$150 meal card per quarter, free breakfast at every morning reports and Thurs/Friday lectures during recruitment time, free coffee everyday at UIH, free breakfast and lunch at VA when on call	0	0
U Illinois Peoria	Eliminated for new entering interns	continuity clinic. month blocks	OSF St. Francis	EPIC	0	0	0	Midlevels in MICU	Very good	0	8	short call/long call	0	yes	0	0	0	0	0	4 weeks	0	Unlimited free food	0	0
Weiss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension St. Vincent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Indiana U	0	Traditional mixed with x+Y (continuity clinic 1/2 days even on ward rotations)	Variety of hospital settings (tertiary care referral, public county, community, VA). Global health opportunities.	EPIC	Orientation usually starts mid-June. Start wards last week of June		0	None	0	0	10 (never reached)	Call until 7pm, long call until 10 pm, with some short call and holdover days.	7-7	Y 5pm-7am (4 on 4 off), 7-7 at hospital with 6 on/1 off	0	Yes but rarely done	Varies but no rule against 1 person staying	intern core lecture series first 2 months  noon conference every mon, tues, and thurs	~8-10	3 weeks for PGY1 and 4 weeks for PGY2/3	Yes. Surprisingly nice.	Lunch provided multiple times per week at conference. Also receive meal cards on wards with ~$120 for the month.	0	0
Indiana U Ball Memorial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Indiana U Southwest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parkview	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MercyOne Des Moines	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MercyOne North Iowa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Iowa	Yes;  On MICU (1 mo/yr), CVICU (1 mo/yr), and on 1 of 2 weekend days while on night float	4+1	2 - UIHC, VA	EPIC	0	0	0	Midlevels in MICU to offload resident admits, do procedures. > taking procedures away is sus <- between a 26-bed MICU, there are two APPs and two residents who split the patient load. If you really want to get procedures you can get it if you ask for it.	0	0	9	Short/Long/Post on Gen Med; Short call admits 7am-3pm, Long call admits 3pm-6pm; Non-long call signs out to long call as early as 3pm	Intern night float: q2 5pm-12pm.   R2/R3 7am-5pm, q4 28h (8am-12pm). Every other post-post call day off.	Yes	Yes, jeopardy	Y, not in-house may need to commute 1 hr+ to other citiies	0	0	0	3 weeks	No, but gym adjacent to hospital w/ discount	Food provided every noon conference, $600/year meal credit	0	0
U Iowa Des Moines	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCA Kansas City	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58677
U Kansas	No	3+1	3 (KUMC, 2 VAs)	EPIC	0	0	0	o	0	0	8	Drip	6a-6p; night float system	Yes	0	Yes	no, 1 person stays for short call	noon conference held five days a week.	3-5	3 weeks (15 days)	Yes, free + heated pool	63 dollars every two weeks and 4-5 meals cater for noon conference (1 on the weekends). Food at both KU and VA	0	60780
U Kansas Wichita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Appalachian Osteopathic Lake Cumberland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Appalachian Regional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Kentucky	0	2+1 (2 months inpatient, 1 month clinic)	3 (Chandler, VA, Good Sam)	EPIC	0	J1	0	None	0	0	10	Long/Short	6p-7a	Yes	0	0	everyone stays till signout	Morning Report 3 to 4 times a week	0	2 weeks intern year plus a holdiay week	yes	0	0	0
U Kentucky Bowling Green	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Louisville	0	4+2+2 starting in 2021	3 - UofL, Jewish hospital (transplant center), VA	EPIC	0	0	0	do not work with teaching teams, separate hospital services	0	0	resident cap 10 (so intern cap of 5)	0	0	Y 7pm-7am	0	Y	stay until signout	noon conference 3x/wk, weekly didactics.	1, then 2, then 3	4 weeks plus 5 days off at holiday	yes	$8/day	0	0
Baton Rouge General	0	4+1	3-baton rouge general, midcity clinic, baton rogue clinic	PARAGON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chabert Medical Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSU Baton Rouge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSU New Orleans	0	4+1 uppers, interns traditional pending program expansion	Public hospital (UMC) + 2 smaller private hospitals (Touro, Ochsner Kenner), VA, resident clinic in a different building but attached to hospital	EPIC	Orientation end of June, start day July 1st	0	0	A few private services we consult have mid-levels, otherwise none	Poor at the public hospital, ok at the private hospitals	UMC (1 upper + 2 interns), other sites teams are split in half so that there's 1 upper + 1 intern	5-9 new patient caps depending on site, also have team cap of 14-18 (depends on site)	Wards: one admitting team per day 7a-7p or 9p (depending on site), MICU: short until 3p, long until 7p	Q3 + a night team, usually 7-3 then 7-9 call days	INTERNS: MICU for a week while on service for the month, main hospital (every 8 days while on wards, 12 hrs night shift + next day until noon - 17hrs). UPPER: yes, depending on site, may have to also stay with day team for rounding	0	3rd year only	Usually call team can cover pages after rounds until NF comes	Conference daily (morning or noon depending on site), intern and resident lectures a ~twice a month each. Skills labs ~semesterly	0	3 for interns + Xmas/NY. 4 (2 week blocks) for uppers + Xmas/NY	Yes for 2 of the hospitals, no for the 3rd	$100 meal card and snack lounge for large public hospital, free lunch and limited meal card for dinner at one of the small hospitals, free breakfast and lunch at the other small hospital	0	0
LSU Shreveport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSU Lafayette	0	3+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ochsner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Francis Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tulane	No, confirmed by residents during social	4+1	3 - academic/private, academic/county, VA  (as an intern, you spend about 1/3 of your time at each. as upper levels, you make your own schedules so the distribution varies)	EPIC	0	0	0	None	0	0	8-10 depending on hospital	Drip (?, I thought it was long call/short call - did SubI here); q5 long call for wards, q3 call for ICU	Call days: 7a-9p  Non-call days: 7a- til youre done with your work and then you sign out to the call team (post-call day finish ~2-4pm, pre-call day finish ~12pm-2pm)	Yes, PGY 2/3s only	0	Y	Wards: weekdays, sign out is in person at 5p. on weekends, upper levels can phone sign out. interns can start phone signing out by month 6.	Academic half-days: interns Friday afternoons, residents Monday afternoons    Instead of morning report on Tuesday-Thursday, there's afternoon delight (to not interfere with morning rounds and work)    Grand rounds weekly. During Y weeks, there's also ambulatory didactics and skills curriculums	~6 months over 3 years (not including 2-1/2 day subspecialty clinic during Y weeks)	5 weeks (2 in the fall + 2 in the spring + 1 for xmas week or nye week)	UMC: Yes  TMC: No  VA: Yes  <<<<IS ANYONE AWARE WHETHER ANY OF THESE HAVE A SWIMMING POOL AS WELL? No swimming pool. There's a swimming pool at undergrad campus, fifteen minute drive away  ^brand new gym opened at TMC in 2022	Cafeteria in all 3 hospitals. Food trucks outside of TMC. UMC with rotating food stands and froyo. UMC and VA with sushi options. Snack rooms in all 3 hospitals. Plenty of uber eats options nearby. Stipend at TMC always. Stipend at UMC when you're on. No stipend at the VA.	this is out of date. i think theyve already gotten rid of 24/28hr call... << this is true	0
Willis-Knighton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maine Med Ctr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anne Arundel	0	4+1	0	EPIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Greater Baltimore Med Ctr (GBMC)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Johns Hopkins Bayview	0	Traditional "Continuity clinic is concentrated on outpatient rotations"  2 week block system	1	EPIC	0	0	0	0	0	0	0	0	0	Yes	0	Yes	0	year 1 residents/fellow expectd to attend 10 hrs of lecture/ conference a week	0	0	0	0	0	0
Johns Hopkins (Osler)	Yes	6 weeks inpatient, 2 weeks outpatient	2 (JHH and JH Bayview)	EPIC	Orientation mid June	ACCEPTS_VISA	0	MICU has PAs who are masterclass at teaching procedures	Could be better	0	5 admissions. 20 patients total	Your team always has someone on call	Call: 8AM - 12PM the next day;  Good/off: 6/8am (MICU/CCU) - 12pm or Off (alternating)	Some rotations	0	Y	no	Noon conference with food on weekdays	8 weeks < is this true? only 8 weeks of elective over 3 years? < I think they mean 8 blocks, so 16 weeks. Electives only available in yrs 2-3. However, due to changes in how jeopardy is scheduled, it's become complicated exactly how much elective time we get, so 8 blocks-ish. TBD pending scheduling changes for next year	two 2 week blocks + 1 week Christmas or new years (total 5 weeks)	Cooley center gym next to hospital free to residents (but plans nnounced to tear down gym in late 2023/early 2024)	meal stipend to spend at cafeteria in addition to free food at noon conference	Schedule on the O: D1 Call 9AM-11:59PM, D2 Post call 12AM-11AM, D3 Day 5AM-5PM (or until you sign out to the call intern), D4 Good (5AM-12PM) alternating w/ OFF. Example for 8 days: Call, Post call, Day, Good, Call, Post call, Day, OFF	0
Kaiser Mid-Atlantic States	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MedStar Baltimore	0	4+2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
National Capital	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
